timestamp,joint0_pos,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint0_vel,joint1_vel,joint2_vel,joint3_vel,joint4_vel,joint5_vel,joint6_vel,joint0_cmd,joint1_cmd,joint2_cmd,joint3_cmd,joint4_cmd,joint5_cmd,joint6_cmd,ee_00,ee_01,ee_02,ee_03,ee_10,ee_11,ee_12,ee_13,ee_20,ee_21,ee_22,ee_23,ee_30,ee_31,ee_32,ee_33
10.799915,0.005882,-0.570032,0.092294,-2.219827,0.026005,1.862465,-0.337881,-0.088546,0.033129,0.206029,0.136973,-0.201648,-0.056264,0.474317,-0.009906,-0.563005,0.115766,-2.202405,-0.006136,1.850655,-0.290183,0.348151,0.934883,0.069036,0.000000,0.913499,-0.354876,0.198906,0.000000,0.210457,-0.006185,-0.977584,0.000000,0.416433,0.048225,0.507215,1.000000
10.840902,0.002486,-0.568903,0.100243,-2.214559,0.017973,1.860365,-0.320738,-0.077338,0.027718,0.181565,0.123640,-0.193860,-0.051622,0.383388,-0.009041,-0.562680,0.116239,-2.202052,-0.004349,1.850558,-0.287344,0.359727,0.930968,0.062251,0.000000,0.908379,-0.364676,0.204546,0.000000,0.213132,-0.017033,-0.976875,0.000000,0.416892,0.049100,0.509045,1.000000
10.881891,-0.000452,-0.567657,0.106936,-2.209989,0.009956,1.858322,-0.307566,-0.064033,0.033460,0.147141,0.095974,-0.188652,-0.045103,0.265784,-0.008660,-0.561466,0.115997,-2.200544,-0.004156,1.848409,-0.287232,0.368320,0.928052,0.055142,0.000000,0.904462,-0.371418,0.209709,0.000000,0.215106,-0.027367,-0.976207,0.000000,0.417320,0.049597,0.510513,1.000000
10.921920,-0.002631,-0.566568,0.111613,-2.206807,0.003025,1.856935,-0.298667,-0.049185,0.025043,0.093843,0.066889,-0.158952,-0.029929,0.188644,-0.008541,-0.561242,0.115917,-2.200270,-0.004224,1.848012,-0.285290,0.374078,0.926094,0.048943,0.000000,0.901777,-0.375558,0.213858,0.000000,0.216438,-0.035864,-0.975637,0.000000,0.417691,0.049663,0.511466,1.000000
10.962895,-0.003984,-0.565647,0.114304,-2.204832,-0.002365,1.855644,-0.292883,-0.024784,0.021741,0.048779,0.039246,-0.112912,-0.035287,0.111483,-0.008319,-0.561062,0.115760,-2.200059,-0.004358,1.847705,-0.283195,0.378034,0.924733,0.044042,0.000000,0.900060,-0.378251,0.216330,0.000000,0.216710,-0.042140,-0.975326,0.000000,0.417914,0.049409,0.511921,1.000000
11.003887,-0.004779,-0.564875,0.115516,-2.203855,-0.005514,1.854373,-0.289652,-0.013965,0.020619,0.023517,0.015906,-0.049717,-0.033037,0.057481,-0.009631,-0.557856,0.115854,-2.193680,-0.001967,1.840105,-0.279698,0.380577,0.923833,0.040927,0.000000,0.899169,-0.380027,0.216923,0.000000,0.215958,-0.045756,-0.975330,0.000000,0.417983,0.049075,0.511942,1.000000
11.044922,-0.005337,-0.564117,0.115946,-2.203267,-0.006565,1.853070,-0.288084,-0.016802,0.021754,0.002434,0.015812,-0.018200,-0.033550,0.024142,-0.009299,-0.555671,0.114487,-2.190842,0.005842,1.836509,-0.278775,0.382201,0.923224,0.039507,0.000000,0.898803,-0.381340,0.216132,0.000000,0.214608,-0.047098,-0.975564,0.000000,0.417980,0.048841,0.511762,1.000000
11.085897,-0.005920,-0.563041,0.115956,-2.202461,-0.006412,1.851043,-0.287402,-0.010023,0.034144,0.000900,0.025059,0.016852,-0.058572,0.011990,-0.009100,-0.554781,0.111489,-2.189755,0.013123,1.834914,-0.279394,0.383527,0.922703,0.038809,0.000000,0.898779,-0.382585,0.214021,0.000000,0.212330,-0.047203,-0.976057,0.000000,0.417925,0.048610,0.511465,1.000000
11.126875,-0.006471,-0.561613,0.115635,-2.200986,-0.004426,1.848266,-0.286799,-0.012310,0.036419,-0.005367,0.042280,0.058779,-0.071373,0.021494,-0.009216,-0.554773,0.110757,-2.189748,0.015246,1.834885,-0.278645,0.385159,0.921985,0.039701,0.000000,0.898756,-0.384524,0.210618,0.000000,0.209457,-0.045441,-0.976762,0.000000,0.417860,0.048578,0.511259,1.000000
11.166902,-0.006944,-0.560254,0.114966,-2.198716,-0.000950,1.845500,-0.285587,-0.009391,0.034699,-0.021049,0.062714,0.089000,-0.064998,0.036151,-0.009530,-0.553617,0.110862,-2.188268,0.015644,1.832735,-0.279002,0.387556,0.920851,0.042601,0.000000,0.898226,-0.387618,0.207180,0.000000,0.207299,-0.042029,-0.977374,0.000000,0.417875,0.048724,0.511487,1.000000
11.207924,-0.007447,-0.558911,0.114096,-2.195856,0.003468,1.842879,-0.284058,-0.013659,0.035637,-0.022585,0.075714,0.118791,-0.067413,0.039037,-0.009031,-0.556446,0.110572,-2.190370,0.015760,1.831906,-0.278917,0.390404,0.919441,0.046833,0.000000,0.897339,-0.391404,0.203880,0.000000,0.205791,-0.037571,-0.977875,0.000000,0.417985,0.048966,0.512044,1.000000
11.248881,-0.007902,-0.557508,0.113400,-2.192966,0.008117,1.840002,-0.282942,-0.008813,0.032215,-0.019470,0.067336,0.110475,-0.075149,0.028065,-0.009175,-0.556598,0.110683,-2.190474,0.015846,1.831861,-0.278982,0.392727,0.918232,0.050958,0.000000,0.896733,-0.394646,0.200262,0.000000,0.204001,-0.032953,-0.978416,0.000000,0.418048,0.049346,0.512555,1.000000
11.289872,-0.008208,-0.556365,0.112896,-2.190721,0.012126,1.837443,-0.282141,-0.001680,0.022741,-0.008954,0.043606,0.087055,-0.054388,0.017848,-0.009372,-0.556616,0.110829,-2.190478,0.015940,1.831858,-0.279064,0.394451,0.917301,0.054299,0.000000,0.896380,-0.397113,0.196938,0.000000,0.202218,-0.029010,-0.978911,0.000000,0.418037,0.049743,0.512887,1.000000
11.329893,-0.008484,-0.555769,0.112434,-2.189585,0.014584,1.835760,-0.281392,-0.008226,0.003882,-0.014015,0.016954,0.045592,-0.036275,0.015879,-0.009537,-0.556625,0.110951,-2.190478,0.016019,1.831856,-0.279132,0.395969,0.916523,0.056342,0.000000,0.896012,-0.399072,0.194638,0.000000,0.200879,-0.026588,-0.979255,0.000000,0.417969,0.049869,0.513001,1.000000
11.370908,-0.008814,-0.555701,0.111980,-2.189385,0.015611,1.834406,-0.280716,-0.007627,-0.003134,-0.007910,-0.003011,0.013103,-0.030993,0.017289,-0.009369,-0.556788,0.110147,-2.190706,0.017650,1.832168,-0.280124,0.397409,0.915858,0.057023,0.000000,0.895664,-0.400661,0.192970,0.000000,0.199584,-0.025615,-0.979546,0.000000,0.417772,0.049690,0.512907,1.000000
11.411874,-0.009049,-0.556007,0.111471,-2.189636,0.015890,1.833364,-0.280132,-0.001433,-0.012548,-0.016637,-0.006708,0.000438,-0.014406,0.015732,-0.009394,-0.557973,0.110220,-2.192195,0.017605,1.834327,-0.279923,0.398671,0.915302,0.057134,0.000000,0.895325,-0.401946,0.191867,0.000000,0.198585,-0.025339,-0.979756,0.000000,0.417517,0.049380,0.512786,1.000000
11.451922,-0.009069,-0.556374,0.111067,-2.190102,0.016164,1.833065,-0.280045,-0.001910,-0.008188,-0.010161,-0.017458,0.016830,0.003966,-0.001818,-0.009131,-0.558189,0.109350,-2.192499,0.019189,1.834748,-0.280867,0.399158,0.915075,0.057366,0.000000,0.895200,-0.402483,0.191322,0.000000,0.198167,-0.025014,-0.979849,0.000000,0.417349,0.049214,0.512669,1.000000
11.492874,-0.009087,-0.556832,0.110646,-2.190901,0.017025,1.833426,-0.280043,-0.001489,-0.014567,-0.010176,-0.023064,0.033400,0.016710,-0.001381,-0.008753,-0.557907,0.110872,-2.192177,0.019729,1.834732,-0.279200,0.399587,0.914829,0.058297,0.000000,0.895021,-0.403098,0.190864,0.000000,0.198112,-0.024090,-0.979883,0.000000,0.417236,0.049148,0.512500,1.000000
